investor_id,performance,date
368,0.9814,2022-08-20
797,0.1268,2022-08-18
549,-0.473,2022-08-14
709,1.092,2022-08-04
414,1.2225,2022-08-09
503,-0.364,2022-08-05
949,0.912,2022-08-22
468,1.2372,2022-08-15
773,1.2401,2022-08-03
113,1.4729,2022-08-15
214,0.0438,2022-08-18
595,1.3536,2022-08-01
348,0.5366,2022-08-01
224,0.0718,2022-08-24
363,-0.0377,2022-08-02
263,0.2342,2022-08-25
650,0.6759,2022-08-09
680,1.3773,2022-08-24
430,-0.2976,2022-08-06
379,0.72,2022-08-19
980,0.8431,2022-08-17
897,0.6698,2022-08-27
548,0.7423,2022-08-22
903,0.8743,2022-08-05
461,-0.0973,2022-08-29
692,-0.0214,2022-08-27
243,-0.0129,2022-08-13
882,1.1263,2022-08-05
913,-0.3102,2022-08-22
656,1.2001,2022-08-14
345,0.8152,2022-08-09
889,-0.1413,2022-08-01
999,1.1122,2022-08-15
952,-0.4293,2022-08-08
910,1.4379,2022-08-18
556,0.0234,2022-08-03
207,-0.1631,2022-08-29
531,0.4808,2022-08-07
163,0.7685,2022-08-13
587,0.4775,2022-08-06
596,0.985,2022-08-15
575,-0.1981,2022-08-07
606,0.6185,2022-08-12
803,0.4921,2022-08-30
379,-0.4822,2022-08-12
473,0.3568,2022-08-14
106,0.409,2022-08-22
918,0.4917,2022-08-07
459,1.0298,2022-08-29
370,0.5934,2022-08-23
563,0.5645,2022-08-11
637,0.2252,2022-08-09
813,1.4368,2022-08-12
902,1.4722,2022-08-24
781,1.0864,2022-08-24
325,0.8684,2022-08-04
292,1.2413,2022-08-01
812,0.5893,2022-08-11
698,0.9184,2022-08-25
488,0.5056,2022-08-10
989,0.8895,2022-08-19
674,1.039,2022-08-26
226,-0.2247,2022-08-22
611,-0.2565,2022-08-21
960,0.9955,2022-08-21
553,0.7561,2022-08-18
785,1.2537,2022-08-21
985,1.2504,2022-08-02
961,-0.3366,2022-08-09
609,-0.4741,2022-08-12
212,0.1387,2022-08-14
527,0.8434,2022-08-12
444,-0.0894,2022-08-01
941,1.3052,2022-08-05
340,0.1734,2022-08-21
951,0.5974,2022-08-03
428,-0.1893,2022-08-21
722,0.5134,2022-08-14
494,1.074,2022-08-22
169,0.2945,2022-08-06
795,0.4771,2022-08-11
387,0.2154,2022-08-15
473,-0.4885,2022-08-05
533,1.2964,2022-08-12
856,1.0297,2022-08-03
441,0.0029,2022-08-22
880,0.7683,2022-08-15
514,-0.4547,2022-08-25
173,-0.1627,2022-08-01
970,0.9889,2022-08-21
788,1.4102,2022-08-31
931,1.2177,2022-08-14
801,0.5024,2022-08-25
288,-0.4627,2022-08-19
421,0.7881,2022-08-18
253,0.4576,2022-08-19
821,0.9651,2022-08-28
304,0.4904,2022-08-28
996,0.9822,2022-08-05
456,0.8511,2022-08-14
568,1.3539,2022-08-27
154,0.014,2022-08-15
608,0.114,2022-08-03
263,1.2487,2022-08-12
603,0.3192,2022-08-12
447,-0.0461,2022-08-24
548,0.6477,2022-08-03
282,0.5099,2022-08-18
170,-0.34,2022-08-06
546,0.5057,2022-08-22
972,0.3229,2022-08-16
640,0.0667,2022-08-17
665,0.2343,2022-08-13
969,0.7076,2022-08-26
644,-0.1416,2022-08-26
615,0.2126,2022-08-05
938,-0.2766,2022-08-30
923,1.3424,2022-08-02
599,-0.2209,2022-08-29
219,-0.1767,2022-08-23
329,0.9838,2022-08-05
241,0.1467,2022-08-16
793,0.2921,2022-08-05
392,0.9355,2022-08-29
446,-0.4991,2022-08-12
559,0.7161,2022-08-17
952,1.079,2022-08-29
695,1.4557,2022-08-25
871,0.7709,2022-08-16
555,1.3353,2022-08-04
630,0.9894,2022-08-29
646,-0.4739,2022-08-21
824,0.0102,2022-08-12
442,-0.3026,2022-08-15
952,1.0042,2022-08-23
927,-0.1594,2022-08-31
998,-0.1109,2022-08-13
815,1.1561,2022-08-31
297,-0.4542,2022-08-05
955,1.015,2022-08-10
946,-0.0591,2022-08-18
157,-0.3219,2022-08-25
950,0.319,2022-08-25
874,-0.0817,2022-08-17
409,0.6185,2022-08-09
295,0.1815,2022-08-21
306,0.788,2022-08-16
865,1.4323,2022-08-16
818,-0.1591,2022-08-08
932,-0.0662,2022-08-18
366,1.2487,2022-08-03
547,1.1311,2022-08-02
544,0.3735,2022-08-31
442,0.782,2022-08-10
561,0.5895,2022-08-27
157,0.7801,2022-08-19
150,1.4821,2022-08-30
712,0.5284,2022-08-25
662,0.9113,2022-08-18
314,0.2332,2022-08-14
702,-0.2881,2022-08-05
567,-0.1162,2022-08-22
649,0.4896,2022-08-26
407,0.2824,2022-08-23
985,1.013,2022-08-18
675,-0.499,2022-09-01
558,0.9713,2022-08-11
357,1.0208,2022-08-07
672,1.0794,2022-08-02
485,-0.4824,2022-08-24
891,1.1244,2022-08-04
266,-0.3366,2022-08-30
388,0.8812,2022-08-03
105,1.2891,2022-08-31
457,0.652,2022-08-06
173,-0.4563,2022-08-23
706,0.619,2022-08-19
879,0.6986,2022-08-03
863,0.1525,2022-08-24
780,-0.314,2022-08-21
600,-0.3598,2022-08-24
924,-0.0382,2022-08-04
387,0.5531,2022-08-16
981,1.1954,2022-08-26
945,0.0391,2022-08-15
867,0.619,2022-08-19
103,0.7743,2022-08-19
532,0.1965,2022-08-27
418,-0.0647,2022-08-18
521,1.2879,2022-08-25
943,0.8828,2022-08-06
523,0.5252,2022-08-11
678,1.1196,2022-08-01
281,-0.4063,2022-08-06
955,0.436,2022-08-20
397,0.137,2022-08-19
323,0.1158,2022-08-29
467,0.8439,2022-08-25
725,1.385,2022-08-15
585,1.1077,2022-08-30
871,-0.4519,2022-08-25
674,1.4411,2022-08-24
678,0.9275,2022-08-12
685,0.0109,2022-08-02
990,-0.1577,2022-08-13
870,-0.3627,2022-08-21
566,1.1612,2022-08-08
821,1.2963,2022-08-19
181,0.6486,2022-08-08
116,0.6724,2022-08-16
925,0.9715,2022-08-11
988,1.1535,2022-08-31
652,-0.4688,2022-08-30
712,1.3791,2022-08-23
682,0.2733,2022-08-07
282,0.597,2022-08-13
571,1.146,2022-08-15
854,0.944,2022-08-31
128,1.0732,2022-08-25
405,1.0164,2022-08-14
632,0.3863,2022-08-11
170,0.4429,2022-08-06
717,0.1826,2022-08-12
995,0.5839,2022-08-29
565,0.4546,2022-08-21
507,0.4807,2022-08-22
121,-0.4757,2022-08-16
302,0.0645,2022-08-01
849,0.3795,2022-08-13
811,1.154,2022-08-26
431,0.307,2022-08-15
379,1.3236,2022-08-29
144,-0.4846,2022-08-23
492,-0.4022,2022-08-31
300,-0.4606,2022-08-26
714,0.6729,2022-08-23
165,0.9971,2022-08-31
462,0.504,2022-08-15
681,1.4418,2022-08-22
777,-0.2422,2022-08-22
842,0.4228,2022-08-12
281,0.1219,2022-08-15
233,0.5039,2022-08-10
530,0.1022,2022-08-31
393,-0.3077,2022-08-17
263,-0.1787,2022-08-27
320,0.7297,2022-08-24
799,1.0229,2022-08-05
666,0.7408,2022-08-30
503,-0.2816,2022-08-03
359,-0.0916,2022-09-01
463,0.1116,2022-08-23
608,0.3369,2022-08-04
503,-0.2036,2022-08-20
315,-0.4384,2022-08-17
270,1.3422,2022-08-25
891,1.4088,2022-08-14
321,1.0323,2022-08-24
259,1.3994,2022-08-07
591,1.4265,2022-08-11
134,0.1755,2022-08-18
807,1.3214,2022-08-23
160,0.9795,2022-08-31
945,1.2904,2022-08-14
903,0.4288,2022-08-16
273,0.2174,2022-08-11
778,0.0259,2022-08-29
130,0.0005,2022-08-29
390,0.8954,2022-08-07
955,-0.0246,2022-08-07
735,-0.0739,2022-08-12
648,1.2923,2022-08-16
876,1.1762,2022-08-03
866,0.2542,2022-08-19
814,0.2719,2022-08-04
767,-0.0612,2022-08-12
784,0.881,2022-08-11
719,1.4068,2022-08-06
609,1.2676,2022-08-17
899,0.3004,2022-08-09
347,0.133,2022-08-28
183,-0.1011,2022-08-06
719,0.3557,2022-08-25
276,-0.3157,2022-08-06
915,1.0382,2022-08-16
469,1.2168,2022-08-18
441,-0.3844,2022-08-07
521,1.0589,2022-08-11
845,0.349,2022-08-10
379,0.1728,2022-08-29
623,-0.497,2022-08-28
974,1.1375,2022-08-30
484,-0.4571,2022-08-27
707,0.9295,2022-08-18
695,0.8276,2022-08-18
982,-0.0086,2022-08-16
685,0.7808,2022-08-10
888,1.4252,2022-08-11
494,0.2329,2022-08-20
724,0.1215,2022-08-01
716,0.2604,2022-08-22
909,0.6868,2022-08-10
595,0.3985,2022-08-13
829,0.7813,2022-08-31
240,1.4507,2022-08-14
617,0.2769,2022-08-31
398,0.1408,2022-08-19
646,0.2037,2022-08-26
514,1.3871,2022-08-18
765,0.1723,2022-08-28
330,0.609,2022-08-04
623,1.1842,2022-08-27
539,1.0677,2022-08-18
728,0.8461,2022-08-28
447,-0.0132,2022-08-27
319,-0.3977,2022-08-21
991,0.5294,2022-08-20
900,0.3272,2022-08-11
326,0.9246,2022-08-15
976,1.0333,2022-08-22
145,-0.1022,2022-08-07
745,0.678,2022-08-24
662,0.2668,2022-08-14
174,1.2779,2022-08-06
616,1.4669,2022-08-02
804,0.2319,2022-08-20
934,0.1999,2022-08-27
784,-0.3888,2022-08-25
934,0.4013,2022-08-03
282,0.3192,2022-08-01
879,-0.149,2022-08-21
490,1.4389,2022-08-11
298,-0.1421,2022-08-28
714,0.7704,2022-08-20
191,0.224,2022-08-14
171,0.3492,2022-08-25
390,1.1838,2022-08-28
122,0.2757,2022-08-06
161,0.2869,2022-08-26
342,0.8557,2022-08-10
623,1.0774,2022-08-17
589,0.9931,2022-08-21
241,0.282,2022-08-11
226,-0.0192,2022-08-04
155,-0.3457,2022-08-17
414,0.414,2022-08-06
944,0.8665,2022-08-13
813,0.1807,2022-08-03
685,0.1119,2022-08-29
204,1.0104,2022-08-08
501,0.6807,2022-08-24
511,0.941,2022-08-13
414,0.016,2022-08-12
359,1.0857,2022-08-26
950,0.8738,2022-08-17
948,-0.0498,2022-08-17
769,1.3006,2022-08-09
246,0.0059,2022-08-30
421,1.2856,2022-08-07
447,-0.4026,2022-08-08
500,0.6679,2022-08-09
674,1.192,2022-08-21
339,1.3416,2022-08-02
251,0.9511,2022-08-20
321,-0.1091,2022-08-08
229,1.1396,2022-08-20
173,0.7015,2022-08-29
100,0.398,2022-08-22
963,0.846,2022-08-19
958,1.4121,2022-08-12
478,0.643,2022-08-30
889,0.5395,2022-08-16
411,0.3909,2022-08-01
729,0.2652,2022-08-14
631,-0.3927,2022-09-01
836,-0.0395,2022-08-12
797,0.4779,2022-08-08
920,0.9087,2022-08-27
975,0.1433,2022-08-16
426,-0.1905,2022-08-06
268,0.9121,2022-08-16
514,0.1682,2022-08-02
501,0.718,2022-08-14
378,1.2339,2022-08-31
107,0.8185,2022-08-11
898,-0.0524,2022-08-21
762,0.4883,2022-08-02
994,0.0695,2022-08-22
670,-0.4283,2022-08-05
113,1.2554,2022-08-01
819,0.8359,2022-08-20
266,0.9488,2022-08-19
786,0.7535,2022-08-26
664,-0.1534,2022-08-03
641,0.7885,2022-08-07
372,-0.343,2022-08-31
589,-0.1757,2022-08-19
292,0.5455,2022-08-15
334,0.5406,2022-08-27
162,-0.0248,2022-08-06
244,0.9978,2022-08-20
525,1.2826,2022-08-24
731,0.2754,2022-08-04
167,0.0218,2022-08-05
870,1.3037,2022-08-25
818,0.8354,2022-08-31
247,0.5925,2022-08-25
900,0.2986,2022-08-15
207,0.3204,2022-08-31
528,-0.2489,2022-08-13
447,1.086,2022-08-16
706,0.2857,2022-08-28
627,-0.149,2022-08-30
216,-0.1473,2022-08-01
869,0.0262,2022-08-09
336,0.0098,2022-08-12
229,1.4955,2022-08-25
864,0.9389,2022-08-21
593,-0.3404,2022-08-31
538,-0.3676,2022-08-25
119,0.9188,2022-08-21
475,0.6507,2022-08-04
633,0.7399,2022-08-27
510,-0.3541,2022-08-26
248,0.0397,2022-08-11
466,-0.44,2022-08-29
556,-0.4212,2022-08-04
369,0.527,2022-08-23
424,-0.3423,2022-08-16
523,1.0487,2022-08-16
511,-0.131,2022-08-04
585,0.8884,2022-08-05
342,1.263,2022-08-15
509,-0.1961,2022-08-08
201,0.9305,2022-08-28
864,-0.4223,2022-08-20
830,-0.0784,2022-08-26
214,0.3144,2022-08-14
843,0.4033,2022-08-05
252,-0.2228,2022-08-01
213,0.6092,2022-08-15
518,-0.3008,2022-08-14
157,1.3759,2022-08-18
882,-0.3278,2022-08-11
921,0.1283,2022-08-06
627,-0.0309,2022-08-22
742,0.0285,2022-08-17
478,1.1041,2022-08-14
842,0.6712,2022-08-08
580,0.0444,2022-08-25
994,1.0866,2022-08-20
885,-0.3507,2022-08-13
205,-0.1265,2022-08-06
651,0.6069,2022-08-16
869,-0.4197,2022-08-27
157,1.0918,2022-08-05
262,1.1256,2022-08-31
841,-0.2922,2022-08-26
261,1.3074,2022-08-02
767,0.4031,2022-08-22
344,1.4937,2022-08-16
538,1.1764,2022-08-24
123,0.6722,2022-08-04
275,0.6388,2022-08-31
118,0.5049,2022-08-30
532,0.302,2022-08-26
262,1.3546,2022-08-21
416,0.9679,2022-08-30
398,0.1305,2022-08-11
855,0.6769,2022-08-04
846,0.9696,2022-08-30
389,-0.4661,2022-08-15
718,0.614,2022-08-20
778,0.888,2022-08-21
133,0.7515,2022-08-04
761,-0.0275,2022-08-03
614,1.0424,2022-08-16
882,0.473,2022-08-13
546,0.553,2022-08-08
205,1.4137,2022-08-16
551,-0.3642,2022-08-24
508,0.0931,2022-08-08
576,0.0924,2022-08-28
897,1.2071,2022-08-19
380,0.9937,2022-08-11
113,-0.3712,2022-08-27
176,0.6313,2022-08-02
185,1.184,2022-08-03
826,-0.2147,2022-08-21
668,1.2594,2022-08-25
768,-0.129,2022-08-28
298,0.3918,2022-08-06
587,1.45,2022-08-22
223,0.4304,2022-08-01
749,1.3578,2022-08-15
300,1.2131,2022-08-21
372,0.9535,2022-08-22
789,-0.3641,2022-08-07
278,-0.1455,2022-08-01
575,-0.0217,2022-08-02
812,-0.3679,2022-08-02
895,1.1447,2022-08-05
130,0.7947,2022-08-14
541,0.8,2022-08-05
477,0.6966,2022-08-16
223,0.677,2022-08-27
102,-0.183,2022-08-06
308,0.2739,2022-08-12
196,0.2264,2022-08-25
859,0.725,2022-08-21
159,0.3434,2022-08-13
828,0.7183,2022-08-23
374,0.3179,2022-08-16
992,0.3425,2022-08-24
163,0.9053,2022-08-05
999,0.2646,2022-08-04
343,-0.3958,2022-08-07
964,0.0123,2022-08-29
251,0.772,2022-08-09
895,0.7185,2022-08-28
500,1.2169,2022-08-18
210,1.4502,2022-08-05
254,-0.2085,2022-08-28
108,0.5955,2022-08-11
503,0.0281,2022-08-29
344,1.4254,2022-08-24
283,0.0992,2022-08-01
506,-0.2465,2022-08-10
324,0.8727,2022-08-27
737,1.1253,2022-08-20
450,1.4291,2022-08-23
594,-0.3853,2022-08-24
364,1.1568,2022-08-14
160,1.4859,2022-08-16
718,0.1396,2022-08-23
453,-0.4862,2022-08-15
874,0.189,2022-08-10
701,1.3403,2022-08-16
344,0.3152,2022-08-09
208,1.0421,2022-08-20
852,0.0742,2022-08-10
643,1.1406,2022-08-04
806,0.9106,2022-08-09
435,1.1102,2022-08-17
444,0.1991,2022-08-13
433,1.0391,2022-08-29
945,0.8728,2022-08-13
845,1.2994,2022-08-15
456,0.1908,2022-08-03
921,1.0943,2022-08-19
924,1.2584,2022-08-09
100,0.4272,2022-08-19
853,0.7943,2022-08-31
728,1.3519,2022-08-29
447,1.1455,2022-08-22
756,1.1051,2022-08-12
530,1.0738,2022-08-01
204,0.6607,2022-08-29
490,1.1376,2022-08-14
339,0.942,2022-08-03
820,0.5738,2022-08-02
363,-0.2757,2022-08-10
982,0.4716,2022-08-19
528,-0.4962,2022-08-24
352,1.2466,2022-08-26
771,0.8458,2022-08-14
556,1.3813,2022-08-18
534,0.2735,2022-08-01
904,0.405,2022-08-18
785,0.7667,2022-08-05
262,-0.3412,2022-08-27
811,1.3317,2022-08-27
903,1.1195,2022-08-20
359,-0.4308,2022-08-08
963,0.2466,2022-08-03
741,0.7227,2022-08-22
898,1.0427,2022-08-05
996,1.0924,2022-08-30
611,-0.4783,2022-08-05
369,0.5209,2022-08-13
679,-0.4438,2022-08-20
918,1.222,2022-08-16
991,0.0617,2022-08-23
594,0.7909,2022-08-25
986,1.2268,2022-08-25
601,-0.3054,2022-08-12
968,0.321,2022-08-20
243,0.146,2022-08-27
178,0.8826,2022-08-24
646,1.45,2022-08-21
946,-0.3679,2022-08-04
570,-0.1634,2022-08-02
874,0.3909,2022-08-10
435,1.4092,2022-08-21
719,-0.3012,2022-08-28
184,0.4666,2022-08-11
127,1.4595,2022-08-25
427,0.1991,2022-08-26
492,-0.2479,2022-08-29
334,0.8454,2022-08-30
692,1.2515,2022-08-02
264,0.6878,2022-08-17
767,0.2375,2022-08-09
831,-0.3334,2022-08-28
892,0.7524,2022-08-14
445,1.173,2022-08-16
898,0.8176,2022-08-18
719,0.7799,2022-08-18
799,0.1855,2022-08-26
963,0.714,2022-08-11
474,0.3503,2022-08-26
150,0.867,2022-08-16
614,0.9859,2022-08-17
810,-0.0228,2022-08-04
879,0.8575,2022-08-27
705,1.4148,2022-08-16
874,0.4455,2022-08-24
601,1.0212,2022-08-16
235,0.4785,2022-08-27
636,-0.0387,2022-08-20
551,0.4029,2022-08-03
158,-0.0732,2022-08-07
712,0.2518,2022-08-14
626,0.8177,2022-08-26
622,-0.4788,2022-08-20
575,1.3589,2022-08-30
669,0.436,2022-08-15
356,1.1153,2022-08-01
126,0.9454,2022-08-04
266,0.6921,2022-08-27
250,0.5168,2022-08-28
772,1.3097,2022-08-27
657,-0.2146,2022-08-10
951,0.6438,2022-08-29
152,-0.3699,2022-08-18
625,0.3858,2022-08-08
605,1.0788,2022-08-05
963,0.3577,2022-08-25
769,-0.2834,2022-08-08
680,0.9435,2022-08-20
563,0.8695,2022-08-20
405,0.0419,2022-08-07
988,1.1596,2022-08-21
595,-0.1475,2022-08-12
668,0.1658,2022-08-02
693,0.2138,2022-08-29
862,-0.1417,2022-08-21
383,0.2794,2022-08-23
602,-0.3558,2022-08-10
919,0.0972,2022-08-10
619,1.4022,2022-08-23
473,-0.3433,2022-08-22
319,-0.0333,2022-08-19
124,0.8647,2022-08-18
596,-0.3822,2022-08-20
774,0.1115,2022-08-27
509,0.8876,2022-08-07
979,0.9459,2022-08-21
260,0.4713,2022-08-03
178,0.1021,2022-08-27
786,1.314,2022-08-02
885,0.0975,2022-08-08
787,-0.3325,2022-08-26
265,-0.2985,2022-08-29
300,0.6527,2022-08-05
524,0.9869,2022-08-03
179,1.0467,2022-08-10
976,1.1827,2022-08-27
291,-0.1183,2022-08-07
478,1.1521,2022-08-21
609,-0.2774,2022-08-15
301,0.536,2022-08-30
971,-0.0222,2022-08-01
576,-0.4036,2022-08-23
271,0.1867,2022-08-23
689,-0.2613,2022-08-04
130,0.9561,2022-08-06
220,1.3245,2022-08-04
757,0.5031,2022-08-02
697,1.0632,2022-08-24
204,0.1734,2022-08-10
945,0.7763,2022-08-05
620,1.0261,2022-08-23
635,1.3589,2022-08-15
422,1.2521,2022-08-25
173,0.8475,2022-08-04
574,1.4904,2022-08-02
527,-0.0851,2022-08-26
105,0.1045,2022-08-03
988,1.0382,2022-08-18
728,1.3155,2022-08-05
387,1.0487,2022-08-15
143,0.7677,2022-08-13
389,0.2681,2022-08-16
258,-0.4771,2022-08-21
178,-0.3017,2022-08-08
674,1.4786,2022-08-27
223,-0.3087,2022-08-03
883,1.0368,2022-08-13
237,0.6654,2022-08-26
704,1.1321,2022-08-26
613,1.2015,2022-08-26
412,0.2568,2022-08-15
752,0.3561,2022-08-22
237,-0.2155,2022-08-05
738,0.4756,2022-08-10
909,0.4659,2022-08-31
187,0.952,2022-08-06
161,-0.1887,2022-08-15
656,-0.1014,2022-08-12
591,0.8012,2022-08-09
102,0.9231,2022-08-25
557,0.8877,2022-08-31
649,-0.0186,2022-08-15
323,0.0274,2022-08-09
184,0.7811,2022-08-25
394,0.714,2022-08-14
228,0.8294,2022-08-13
735,0.6096,2022-08-28
896,1.126,2022-08-17
380,0.3504,2022-08-13
230,0.2962,2022-08-31
674,0.5631,2022-08-22
876,1.3349,2022-08-12
667,1.3134,2022-08-18
207,0.8333,2022-08-08
579,0.1703,2022-08-27
545,0.7981,2022-08-28
879,-0.0039,2022-08-07
863,-0.2024,2022-08-15
637,0.4236,2022-08-28
584,0.4901,2022-08-10
594,0.0831,2022-08-31
248,0.1804,2022-08-25
582,1.2037,2022-08-08
933,0.7094,2022-08-22
177,1.4907,2022-08-13
513,1.2602,2022-08-18
396,1.0401,2022-08-12
805,1.0318,2022-08-26
953,0.9339,2022-08-28
743,0.9196,2022-08-25
845,-0.2613,2022-08-07
112,0.2585,2022-08-25
740,-0.223,2022-08-12
161,0.278,2022-08-22
822,-0.2719,2022-08-26
378,0.5915,2022-08-26
813,0.9835,2022-08-18
417,0.0471,2022-08-08
198,1.1697,2022-08-31
337,0.7454,2022-08-16
722,-0.2134,2022-08-18
123,1.1611,2022-08-05
909,0.4486,2022-08-10
670,-0.2559,2022-08-11
368,1.3725,2022-08-01
488,0.6217,2022-08-07
970,0.2985,2022-08-04
589,1.1674,2022-08-02
398,0.4115,2022-08-19
855,0.2022,2022-08-06
431,-0.341,2022-08-22
865,1.3917,2022-08-17
769,-0.207,2022-08-02
238,0.7226,2022-08-19
777,1.1685,2022-08-22
807,1.4395,2022-08-11
487,1.4432,2022-08-29
349,1.1447,2022-08-15
996,1.2047,2022-08-01
144,0.0174,2022-08-17
762,1.1443,2022-08-17
671,0.1011,2022-08-25
967,0.1027,2022-08-11
968,1.1809,2022-08-08
734,0.4203,2022-08-28
459,-0.448,2022-08-05
586,1.1405,2022-08-06
111,0.3721,2022-08-01
628,0.8244,2022-08-10
261,0.6074,2022-08-03
140,-0.1071,2022-08-29
740,-0.1042,2022-08-05
114,1.2469,2022-08-10
614,-0.3645,2022-08-17
922,1.2493,2022-08-26
544,0.879,2022-08-29
499,0.9192,2022-08-22
383,-0.0989,2022-08-24
144,1.0935,2022-08-10
792,0.0288,2022-08-29
862,1.3844,2022-08-24
633,1.094,2022-08-25
898,0.3198,2022-08-06
532,-0.4817,2022-08-16
655,1.1229,2022-08-15
980,-0.0117,2022-08-23
336,1.4899,2022-08-02
379,0.0468,2022-08-19
665,1.0627,2022-08-03
919,-0.4146,2022-08-15
457,1.4853,2022-08-15
569,0.8933,2022-08-31
628,1.0213,2022-08-17
365,1.0415,2022-08-11
110,0.475,2022-08-15
595,-0.4898,2022-08-12
804,0.4206,2022-08-27
769,0.955,2022-08-09
683,1.4044,2022-08-02
301,0.8169,2022-08-17
233,0.214,2022-08-11
538,1.249,2022-08-10
497,0.0395,2022-08-08
428,-0.3352,2022-08-17
502,0.3241,2022-08-26
530,0.1316,2022-08-28
794,0.4277,2022-08-07
794,1.4652,2022-08-04
290,1.2436,2022-08-13
774,1.2931,2022-08-07
234,0.7228,2022-08-14
782,0.517,2022-08-14
980,1.2742,2022-08-15
623,0.8352,2022-08-19
585,-0.0797,2022-08-22
382,1.1199,2022-08-30
908,1.0841,2022-08-18
506,0.8967,2022-08-30
761,1.0155,2022-08-05
878,0.4042,2022-08-12
778,0.7339,2022-08-17
135,0.0312,2022-08-23
400,0.1555,2022-08-14
961,0.0013,2022-08-23
536,1.4034,2022-08-09
783,-0.1647,2022-08-11
993,0.5541,2022-08-25
245,0.2099,2022-08-04
527,0.2963,2022-08-03
637,0.0235,2022-08-20
920,1.4018,2022-08-25
131,-0.2798,2022-08-15
137,-0.2342,2022-08-31
312,-0.2268,2022-08-31
648,-0.1037,2022-08-11
244,0.4244,2022-08-18
776,-0.3551,2022-08-27
720,0.9181,2022-08-31
190,0.6035,2022-08-17
644,0.9875,2022-08-28
263,0.3388,2022-08-02
114,-0.1106,2022-08-18
338,0.9974,2022-08-14
299,1.2149,2022-08-06
326,-0.0181,2022-08-31
179,-0.084,2022-08-25
220,1.3935,2022-08-26
243,0.4613,2022-08-11
600,-0.2261,2022-08-07
393,1.4843,2022-08-15
993,0.3945,2022-08-29
209,0.3609,2022-08-14
258,0.4555,2022-08-20
281,0.3041,2022-08-10
869,0.1965,2022-08-14
729,0.3698,2022-08-28
521,0.2474,2022-08-09
220,0.4866,2022-08-30
666,1.3216,2022-08-01
770,1.2902,2022-08-15
344,-0.3807,2022-08-25
680,0.4759,2022-08-13
189,1.0792,2022-08-20
562,-0.3092,2022-08-05
201,-0.3284,2022-08-14
124,0.9935,2022-08-01
729,0.6335,2022-08-16
101,-0.4826,2022-08-15
927,0.6091,2022-08-07
128,0.1492,2022-08-21
135,-0.1384,2022-08-17
167,0.7128,2022-08-06
333,1.4181,2022-08-04
509,-0.2036,2022-08-23
982,1.2481,2022-08-18
269,0.3485,2022-08-24
662,0.9475,2022-08-16
327,1.0549,2022-08-11
669,0.6682,2022-08-24
377,1.2554,2022-08-18
881,1.4822,2022-08-07
723,0.9278,2022-08-10
924,0.3947,2022-08-30
486,0.6548,2022-08-06
761,1.0131,2022-08-16
101,0.6583,2022-08-26
304,0.1903,2022-08-13
688,-0.3128,2022-08-05
931,-0.2212,2022-08-12
709,-0.3208,2022-08-21
607,0.5204,2022-08-16
776,0.3777,2022-08-22
531,0.4728,2022-08-19
863,-0.4595,2022-08-27
422,1.4703,2022-08-02
242,0.7515,2022-08-07
351,0.9949,2022-08-29
446,0.1766,2022-08-01
564,0.0888,2022-08-28
213,1.1103,2022-08-21
962,0.7212,2022-08-06
171,-0.0059,2022-08-29
146,0.6698,2022-08-29
936,1.2153,2022-08-10
343,0.3868,2022-08-19
906,0.4566,2022-08-21
982,-0.2802,2022-08-15
705,1.3857,2022-08-05
686,0.8026,2022-08-10
169,0.4628,2022-08-23
114,-0.1897,2022-08-05
678,0.3808,2022-08-18
792,0.044,2022-08-08
997,1.3031,2022-08-09
650,0.9218,2022-08-11
182,1.4046,2022-08-28
607,0.0537,2022-08-18
109,0.297,2022-08-14
215,0.3563,2022-08-12
798,0.2144,2022-08-11
598,0.2759,2022-08-16
153,0.6115,2022-08-20
449,1.1173,2022-08-03
792,-0.3465,2022-08-23
219,-0.3767,2022-08-10
538,0.1824,2022-08-21
110,0.6161,2022-08-01
144,0.5129,2022-08-04
572,0.1689,2022-08-09
790,0.9697,2022-08-21
648,0.9843,2022-08-19
252,0.3043,2022-08-01
253,1.1576,2022-08-16
536,0.4978,2022-08-05
465,1.2677,2022-08-21
619,1.3876,2022-08-07
579,0.9715,2022-08-22
836,0.6789,2022-08-20
979,0.7915,2022-08-13
583,-0.2709,2022-08-19
109,1.4883,2022-08-24
236,0.8229,2022-08-25
274,0.9076,2022-08-21
325,1.1369,2022-08-21
700,-0.2451,2022-08-15
327,-0.371,2022-08-23
889,-0.1456,2022-08-08
784,0.1089,2022-08-30
973,1.3272,2022-08-25
237,1.0093,2022-08-09
516,0.2028,2022-08-31
305,1.1466,2022-08-13
557,0.8812,2022-08-10
557,1.273,2022-08-01
960,-0.1907,2022-08-07
398,1.4386,2022-08-31
977,-0.4081,2022-08-31
183,0.5977,2022-08-30
913,-0.2453,2022-08-16
897,0.3456,2022-08-03
374,0.0822,2022-08-19
842,-0.3486,2022-08-17
139,0.456,2022-08-08
606,1.2134,2022-08-22
557,1.2012,2022-08-23
838,1.4487,2022-08-06
748,1.3851,2022-08-22
448,0.3536,2022-08-07
830,0.4091,2022-08-23
600,1.0679,2022-08-28
335,0.4547,2022-08-25
161,0.8449,2022-08-17
229,0.5381,2022-08-04
107,0.8116,2022-08-07
838,-0.3241,2022-08-01
677,-0.1996,2022-08-05
651,-0.234,2022-08-06
304,0.7569,2022-08-07
